,correlation,pvalue,predictor,feature,mean_correlation,max_pvalue,bonferroni_corrected_max_pvalue,bonferroni_max_significant
648,0.2113127269064758,0.0321391946625392,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
649,0.1085849795808008,0.2773221399234658,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
650,0.1397527054665109,0.1591473362998328,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
651,0.1459279102867205,0.1413404034985521,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
652,0.27755578199164,0.0045326005525446,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
653,0.2819029440190158,0.0039161722174748,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
654,0.1326284925720314,0.1838966949659555,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
655,-0.0002323865624981,0.9981411839898094,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
656,0.2650522555448242,0.0068154325373603,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
657,0.0756331560306109,0.44766514467615,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
658,0.3187927999628682,0.0010308070228324,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
659,0.2734221287476296,0.0054260445793581,Entropy Alignment,grammaticality,0.2029158407002359,0.9981411839898094,13.973976575857332,
660,0.2051176517477526,0.0376665002724632,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
661,0.1472856119202294,0.1376358412807456,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
662,0.4348028753181318,4.446151396020175e-06,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
663,0.1505857915032491,0.1289389684721753,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
664,0.250059400753318,0.0112525527376364,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
665,0.1961239324841506,0.0470915579906878,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
666,0.1788005051614443,0.0707509698998582,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
667,0.3887666886012026,4.944428764083236e-05,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
668,0.2825731065939703,0.0038281296296345,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
669,0.208221171337682,0.0357209531323284,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
670,0.1841695657349038,0.062565151523496,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
671,0.2058577568228058,0.0369668819115172,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
672,0.2604627652482586,0.0078798008194671,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
673,0.2564209023787221,0.008935944333647,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
674,0.2539091815099955,0.0100211071310855,Entropy Alignment,masked_grammaticality,0.24021046047438777,0.1376358412807456,1.9269017779304385,
675,0.2018694282415001,0.0408696065401258,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
676,0.3258305997735204,0.0007833579476586,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
677,0.3348399729185319,0.0005459413817135,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
678,0.169306441797887,0.0873272203862845,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
679,0.1020621276539811,0.3073769318767165,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
680,0.302431432959313,0.0019032046988489,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
681,0.3577635439268909,0.0002071141624786,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
682,0.1940090933792233,0.0495710021571626,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
683,0.2450017101129748,0.0126209767452707,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
684,0.0267536304341401,0.7895337434456572,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
685,0.2566650402994074,0.0088687850705688,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
686,0.1073204968623529,0.2805826869101511,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
687,0.3005174754749493,0.0020401694913912,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
688,0.1245606380645299,0.2099826894731326,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
689,0.2450813869823354,0.0130397514237702,Entropy Alignment,mutated_grammaticality,0.21960086792543584,0.7895337434456572,11.0534724082392,
690,-0.0300010764068147,0.7635445256244654,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
691,0.0216872354510264,0.8278648403290815,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
692,0.0939351468157537,0.3452760417407292,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
693,-0.0146922632294957,0.8828965360475987,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
694,0.200780089252745,0.0430275287166649,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
695,0.0835405371457004,0.401489255084152,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
696,0.0970619781499615,0.3293843008923661,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
697,0.0628962240268633,0.5279345823225171,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
698,-0.037155692798749,0.7094344648511887,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
699,-0.1208314346663912,0.2263803441683635,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
700,-0.0141357730453114,0.8873022455650591,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
701,-0.0487722374045659,0.6246756390793546,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
702,0.1338867286171114,0.1775626204142035,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
703,0.1631408438448736,0.0996519988101745,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
704,0.0704778360222597,0.4814983335207836,Entropy Alignment,Evescape Fitness,0.04412120945166447,0.8873022455650591,12.422231437910828,
705,0.1481859509503578,0.1352201894913638,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
706,0.082886236084465,0.4051997009546085,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
707,3.339159312472289e-05,0.999732906750701,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
708,0.054713732383687,0.5830614742036313,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
709,-0.0497812999672128,0.6192748316888859,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
710,0.1098924858430835,0.2691481771073585,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
711,0.0707426800971735,0.4776495657910646,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
712,0.046397758881003,0.6416523394580036,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
713,-0.0256103403491904,0.797343514043101,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
714,0.149920794874879,0.1325868211787766,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
715,-0.0088942721950685,0.9289490971454872,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
716,-0.0663451269355849,0.5055094076533988,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
717,0.0678566730017929,0.4958392669412576,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
718,0.0580815849111696,0.5600534915420969,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
719,0.1684598009947747,0.0905486381751646,Entropy Alignment,Evescape,0.05376933667789694,0.999732906750701,13.996260694509814,
720,-0.0166802501987456,0.8671877695321217,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
721,0.0253362244678494,0.7994667868672638,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
722,-0.0313746586587092,0.7530582179171383,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
723,0.1784362763322554,0.0713362327399009,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
724,-0.0138670597604588,0.8899788139922682,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
725,0.1124683715145978,0.2580163752585382,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
726,0.0457785102437264,0.6461107327520159,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
727,0.0570280196408733,0.5672043100343317,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
728,-0.001470841728522,0.9882354256187896,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
729,-0.039829768394958,0.6910275116675926,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
730,-0.0575192320374745,0.5638649667062953,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
731,0.1635902021218528,0.0987099129197912,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
732,0.1409044309282523,0.1557052578373289,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
733,0.0037437814037079,0.9700611003068688,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
734,-0.0247593028594486,0.8048983768202538,Entropy Alignment,IND Mutability Score,0.036118980200986577,0.9882354256187896,13.835295958663055,
735,0.0857029999716443,0.3893699619830605,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
736,-0.046393687582117,0.6416816102179591,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
737,-0.0862551660061085,0.3863109141846796,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
738,0.1287042457103813,0.1950925649965104,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
739,0.0391498264891425,0.6960406987344812,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
740,0.0579966195711529,0.5606285737581724,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
741,0.0182481843608257,0.8548342248609473,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
742,0.1155240867652943,0.2452240862393171,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
743,0.0180054471699414,0.8567445053208147,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
744,-0.0255774534167212,0.7985858656830249,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
745,0.0912520113587494,0.359289994049231,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
746,0.0793220615872565,0.425763382255839,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
747,0.0270175012841156,0.7864673517843936,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
748,0.0863531759256092,0.3857694450136534,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
749,-0.1269756793873826,0.2034651369781599,Entropy Alignment,DCA Mutability Score,0.030804944920118923,0.8567445053208147,11.994423074491406,
750,0.3760919091739904,1.0905292808918659e-66,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
751,0.3556702718761874,2.543917678502238e-59,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
752,0.3674652621330032,1.7151170973427082e-63,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
753,0.3730255739806237,1.6082667042989417e-65,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
754,0.3764898826874384,8.367387274169056e-67,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
755,0.3601053888787457,6.720561545828114e-61,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
756,0.3465167072096109,3.332110065208357e-56,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
757,0.3775125161356547,3.472421700071172e-67,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
758,0.3685847170312619,6.748615931395497e-64,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
759,0.3456992914102775,6.25281788866133e-56,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
760,0.3989909958622749,1.4378435898071801e-75,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
761,0.3437051162350182,2.8809884059695078e-55,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
762,0.3665562715406211,3.647818000070368e-63,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
763,0.3348117929636384,2.2901036040468733e-52,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
764,0.3782928583247731,1.7711193998676198e-67,Entropy Alignment,Mean_Embedding,0.36463457036287467,2.2901036040468733e-52,3.2061450456656224e-51,*
765,0.3416427286030468,1.2988522646500039e-54,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
766,0.3460601901250184,4.736813393594328e-56,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
767,0.3494261820606861,3.4922831820648454e-57,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
768,0.3943173367884825,1.1604185619126375e-73,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
769,0.3817207112191615,9.002443532100824e-69,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
